protein_ac,drug_id
O15438,DB00734
O15438,DB00738
O15438,DB00740
O15438,DB00744
O15438,DB00755
O15438,DB00759
O15438,DB00760
O15438,DB00763
O15438,DB00770
O15438,DB00773
O15438,DB00774
O15438,DB00776
O15438,DB00779
O15438,DB00783
O15438,DB00784
O15438,DB00787
O15438,DB00788
O15438,DB00794
O15438,DB00795
O15438,DB00799
O15438,DB00806
O15438,DB00808
O15438,DB00811
O15438,DB00814
O15438,DB00819
O15438,DB00820
O15438,DB00821
O15438,DB00822
O15438,DB00826
O15438,DB00829
O15438,DB00834
O15438,DB00843
O15438,DB00850
O15438,DB00851
O15438,DB00853
O15438,DB00859
O15438,DB00860
O15438,DB00863
O15438,DB00864
O15438,DB00866
O15438,DB00871
O15438,DB00876
O15438,DB00881
O15438,DB00882
O15438,DB00887
O15438,DB00900
O15438,DB00903
O15438,DB00904
O15438,DB00905
O15438,DB00908
O15438,DB00909
O15438,DB00911
O15438,DB00912
O15438,DB00914
O15438,DB00916
O15438,DB00927
O15438,DB00934
O15438,DB00943
O15438,DB00945
O15438,DB00947
O15438,DB00950
O15438,DB00951
O15438,DB00959
O15438,DB00960
O15438,DB00962
O15438,DB00963
O15438,DB00966
O15438,DB00967
O15438,DB00973
O15438,DB00975
O15438,DB00976
O15438,DB00977
O15438,DB00980
O15438,DB00982
O15438,DB00985
O15438,DB00987
O15438,DB00990
O15438,DB00991
O15438,DB00993
O15438,DB00999
O15438,DB01001
O15438,DB01004
O15438,DB01005
O15438,DB01006
O15438,DB01008
O15438,DB01015
O15438,DB01016
O15438,DB01018
O15438,DB01023
O15438,DB01025
O15438,DB01026
O15438,DB01029
O15438,DB01032
O15438,DB01033
O15438,DB01035
O15438,DB01039
O15438,DB01042
O15438,DB01044
O15438,DB01045
O15438,DB01054
O15438,DB01058
O15438,DB01059
O15438,DB01060
O15438,DB01062
O15438,DB01065
O15438,DB01067
O15438,DB01069
O15438,DB01080
O15438,DB01083
O15438,DB01086
O15438,DB01087
O15438,DB01097
O15438,DB01099
O15438,DB01108
O15438,DB01112
O15438,DB01113
O15438,DB01114
O15438,DB01115
O15438,DB01118
O15438,DB01119
O15438,DB01120
O15438,DB01124
O15438,DB01126
O15438,DB01128
O15438,DB01132
O15438,DB01136
O15438,DB01137
O15438,DB01142
O15438,DB01149
O15438,DB01151
O15438,DB01160
O15438,DB01162
O15438,DB01165
O15438,DB01166
O15438,DB01171
O15438,DB01172
O15438,DB01181
O15438,DB01182
O15438,DB01183
O15438,DB01184
O15438,DB01188
O15438,DB01194
O15438,DB01197
O15438,DB01198
O15438,DB01199
O15438,DB01201
O15438,DB01202
O15438,DB01205
O15438,DB01206
O15438,DB01208
O15438,DB01211
O15438,DB01212
O15438,DB01216
O15438,DB01217
O15438,DB01220
O15438,DB01221
O15438,DB01222
O15438,DB01223
O15438,DB01229
O15438,DB01230
O15438,DB01232
O15438,DB01233
O15438,DB01234
O15438,DB01235
O15438,DB01238
O15438,DB01241
O15438,DB01242
O15438,DB01248
O15438,DB01251
O15438,DB01254
O15438,DB01261
O15438,DB01262
O15438,DB01263
O15438,DB01265
O15438,DB01280
O15438,DB01283
O15438,DB01326
O15438,DB01329
O15438,DB01330
O15438,DB01331
O15438,DB01333
O15438,DB01336
O15438,DB01362
O15438,DB01395
O15438,DB01396
O15438,DB01400
O15438,DB01410
O15438,DB01411
O15438,DB01423
O15438,DB01427
O15438,DB01435
O15438,DB01590
O15438,DB01595
O15438,DB01601
O15438,DB01609
O15438,DB01628
O15438,DB02010
O15438,DB02546
O15438,DB02703
O15438,DB03783
O15438,DB04216
O15438,DB04572
O15438,DB04576
O15438,DB04690
O15438,DB04743
O15438,DB04794
O15438,DB04795
O15438,DB04815
O15438,DB04818
O15438,DB04835
O15438,DB04854
O15438,DB04876
O15438,DB04878
O15438,DB04880
O15438,DB04946
O15438,DB05351
O15438,DB05812
O15438,DB06144
O15438,DB06159
O15438,DB06211
O15438,DB06218
O15438,DB06228
O15438,DB06230
O15438,DB06268
O15438,DB06274
O15438,DB06287
O15438,DB06288
O15438,DB06412
O15438,DB06589
O15438,DB06594
O15438,DB06623
O15438,DB06693
O15438,DB06697
O15438,DB06725
O15438,DB06730
O15438,DB06736
O15438,DB06751
O15438,DB06809
O15438,DB07477
O15438,DB07615
O15438,DB08059
O15438,DB08621
O15438,DB08895
O15438,DB08942
O15438,DB08950
O15438,DB09018
O15438,DB09020
O15438,DB09055
O15438,DB09059
O15438,DB09064
O15438,DB09099
O15438,DB09201
O15438,DB09210
O15438,DB09220
O15438,DB09224
O15438,DB09267
O15438,DB09274
O15438,DB09282
O15438,DB09295
O15438,DB09324
O15438,DB09477
O15438,DB09555
O15438,DB11117
O15438,DB11157
O15438,DB11366
O15438,DB11457
O15438,DB11463
O15438,DB11651
O15438,DB11696
O15438,DB11742
O15438,DB11774
O15438,DB11828
O15438,DB11989
O15438,DB11994
O15438,DB12110
O15438,DB12293
O15438,DB12319
O15438,DB12465
O15438,DB12478
O15438,DB12551
O15438,DB12617
O15438,DB12661
O15438,DB12829
O15438,DB13025
O15438,DB13026
O15438,DB13132
O15438,DB13358
O15438,DB13364
O15438,DB13393
O15438,DB13411
O15438,DB13514
O15438,DB13653
O15438,DB13655
O15438,DB13781
O15438,DB13960
O15438,DB14057
O15438,DB14596
O15438,DB15293
O15439,DB00006
O15439,DB00091
O15439,DB00136
O15439,DB00153
O15439,DB00177
O15439,DB00178
O15439,DB00180
O15439,DB00181
O15439,DB00184
O15439,DB00188
O15439,DB00190
O15439,DB00196
O15439,DB00197
O15439,DB00199
O15439,DB00201
O15439,DB00204
O15439,DB00206
O15439,DB00207
O15439,DB00210
O15439,DB00215
O15439,DB00220
O15439,DB00222
O15439,DB00224
O15439,DB00227
O15439,DB00230
O15439,DB00238
O15439,DB00242
O15439,DB00248
O15439,DB00250
O15439,DB00262
O15439,DB00263
O15439,DB00264
O15439,DB00270
O15439,DB00271
O15439,DB00273
O15439,DB00274
O15439,DB00276
O15439,DB00277
O15439,DB00280
O15439,DB00281
O15439,DB00285
O15439,DB00287
O15439,DB00291
O15439,DB00293
O15439,DB00307
O15439,DB00310
O15439,DB00315
O15439,DB00316
O15439,DB00317
O15439,DB00321
O15439,DB00323
O15439,DB00328
O15439,DB00331
O15439,DB00334
O15439,DB00335
O15439,DB00337
O15439,DB00338
O15439,DB00339
O15439,DB00342
O15439,DB00343
O15439,DB00349
O15439,DB00350
O15439,DB00351
O15439,DB00356
O15439,DB00357
O15439,DB00359
O15439,DB00363
O15439,DB00367
O15439,DB00369
O15439,DB00370
O15439,DB00373
O15439,DB00379
O15439,DB00381
O15439,DB00382
O15439,DB00384
O15439,DB00385
O15439,DB00387
O15439,DB00393
O15439,DB00399
O15439,DB00401
O15439,DB00402
O15439,DB00409
O15439,DB00410
O15439,DB00412
O15439,DB00413
O15439,DB00426
O15439,DB00433
O15439,DB00437
O15439,DB00440
O15439,DB00442
O15439,DB00443
O15439,DB00444
O15439,DB00446
O15439,DB00448
O15439,DB00455
O15439,DB00457
O15439,DB00458
O15439,DB00459
O15439,DB00467
O15439,DB00468
O15439,DB00469
O15439,DB00472
O15439,DB00475
O15439,DB00477
O15439,DB00479
O15439,DB00480
O15439,DB00485
O15439,DB00487
O15439,DB00489
O15439,DB00491
O15439,DB00494
O15439,DB00495
O15439,DB00499
O15439,DB00501
O15439,DB00502
O15439,DB00503
O15439,DB00507
O15439,DB00518
O15439,DB00519
O15439,DB00525
O15439,DB00531
O15439,DB00533
O15439,DB00535
O15439,DB00537
O15439,DB00540
O15439,DB00543
O15439,DB00544
O15439,DB00549
O15439,DB00550
O15439,DB00552
O15439,DB00554
O15439,DB00555
O15439,DB00559
O15439,DB00560
O15439,DB00564
O15439,DB00567
O15439,DB00571
O15439,DB00580
O15439,DB00582
O15439,DB00586
O15439,DB00588
O15439,DB00593
O15439,DB00601
O15439,DB00603
O15439,DB00605
O15439,DB00608
O15439,DB00615
O15439,DB00619
O15439,DB00622
O15439,DB00624
O15439,DB00625
O15439,DB00631
O15439,DB00636
O15439,DB00637
O15439,DB00641
O15439,DB00643
O15439,DB00649
O15439,DB00654
O15439,DB00656
O15439,DB00661
O15439,DB00669
O15439,DB00671
O15439,DB00672
O15439,DB00673
O15439,DB00674
O15439,DB00675
O15439,DB00683
O15439,DB00684
O15439,DB00688
O15439,DB00697
O15439,DB00698
O15439,DB00700
O15439,DB00701
O15439,DB00709
O15439,DB00714
O15439,DB00718
O15439,DB00722
O15439,DB00724
O15439,DB00731
O15439,DB00732
O15439,DB00734
O15439,DB00738
O15439,DB00740
O15439,DB00744
O15439,DB00755
O15439,DB00759
O15439,DB00760
O15439,DB00763
O15439,DB00770
O15439,DB00773
O15439,DB00774
O15439,DB00776
O15439,DB00779
O15439,DB00783
O15439,DB00784
O15439,DB00787
O15439,DB00788
O15439,DB00794
O15439,DB00795
O15439,DB00799
O15439,DB00806
O15439,DB00808
O15439,DB00811
O15439,DB00814
O15439,DB00819
O15439,DB00820
O15439,DB00821
O15439,DB00822
O15439,DB00826
O15439,DB00829
O15439,DB00834
O15439,DB00843
O15439,DB00850
O15439,DB00851
O15439,DB00853
O15439,DB00859
O15439,DB00860
O15439,DB00863
O15439,DB00864
O15439,DB00866
O15439,DB00871
O15439,DB00876
O15439,DB00879
O15439,DB00881
O15439,DB00882
O15439,DB00887
O15439,DB00900
O15439,DB00903
O15439,DB00904
O15439,DB00905
O15439,DB00908
O15439,DB00909
O15439,DB00911
O15439,DB00912
O15439,DB00914
O15439,DB00916
O15439,DB00927
O15439,DB00934
O15439,DB00943
O15439,DB00945
O15439,DB00947
O15439,DB00951
O15439,DB00959
O15439,DB00960
O15439,DB00962
O15439,DB00963
O15439,DB00966
O15439,DB00967
O15439,DB00973
O15439,DB00975
O15439,DB00976
O15439,DB00977
O15439,DB00980
O15439,DB00982
O15439,DB00985
O15439,DB00987
O15439,DB00990
O15439,DB00991
O15439,DB00993
O15439,DB00997
O15439,DB00999
O15439,DB01001
O15439,DB01004
O15439,DB01005
O15439,DB01006
O15439,DB01008
O15439,DB01015
O15439,DB01016
O15439,DB01018
O15439,DB01023
O15439,DB01025
O15439,DB01026
O15439,DB01029
O15439,DB01030
O15439,DB01032
O15439,DB01033
O15439,DB01035
O15439,DB01039
O15439,DB01042
O15439,DB01044
O15439,DB01045
O15439,DB01054
O15439,DB01058
O15439,DB01059
O15439,DB01060
O15439,DB01062
O15439,DB01065
O15439,DB01067
O15439,DB01069
O15439,DB01080
O15439,DB01083
O15439,DB01086
O15439,DB01087
O15439,DB01097
O15439,DB01099
O15439,DB01108
O15439,DB01112
O15439,DB01113
O15439,DB01114
O15439,DB01115
O15439,DB01118
O15439,DB01119
O15439,DB01120
O15439,DB01124
O15439,DB01126
O15439,DB01128
O15439,DB01132
O15439,DB01136
O15439,DB01137
O15439,DB01142
O15439,DB01149
O15439,DB01151
O15439,DB01160
O15439,DB01162
O15439,DB01165
O15439,DB01166
O15439,DB01171
O15439,DB01172
O15439,DB01181
O15439,DB01182
O15439,DB01183
O15439,DB01184
O15439,DB01188
O15439,DB01194
O15439,DB01197
O15439,DB01198
O15439,DB01199
O15439,DB01201
O15439,DB01202
O15439,DB01205
O15439,DB01206
O15439,DB01208
O15439,DB01211
O15439,DB01212
O15439,DB01216
O15439,DB01217
O15439,DB01220
O15439,DB01221
O15439,DB01222
O15439,DB01223
O15439,DB01229
O15439,DB01230
O15439,DB01232
O15439,DB01233
O15439,DB01234
O15439,DB01235
O15439,DB01238
O15439,DB01241
O15439,DB01242
O15439,DB01248
O15439,DB01251
O15439,DB01254
O15439,DB01261
O15439,DB01262
O15439,DB01263
O15439,DB01265
O15439,DB01280
O15439,DB01283
O15439,DB01326
O15439,DB01327
O15439,DB01329
O15439,DB01330
O15439,DB01331
O15439,DB01332
O15439,DB01333
O15439,DB01336
O15439,DB01362
O15439,DB01395
O15439,DB01396
O15439,DB01400
O15439,DB01410
O15439,DB01411
O15439,DB01423
O15439,DB01427
O15439,DB01435
O15439,DB01590
O15439,DB01595
O15439,DB01601
O15439,DB01609
O15439,DB01628
O15439,DB02010
O15439,DB02315
O15439,DB02527
O15439,DB02546
O15439,DB02703
O15439,DB03783
O15439,DB04216
O15439,DB04572
O15439,DB04576
O15439,DB04690
O15439,DB04743
O15439,DB04794
O15439,DB04795
O15439,DB04815
O15439,DB04818
O15439,DB04835
O15439,DB04854
O15439,DB04876
O15439,DB04878
O15439,DB04880
O15439,DB04946
O15439,DB05351
O15439,DB05804
O15439,DB05812
O15439,DB06144
O15439,DB06159
O15439,DB06211
O15439,DB06218
O15439,DB06228
O15439,DB06230
O15439,DB06268
O15439,DB06274
O15439,DB06287
O15439,DB06288
O15439,DB06412
O15439,DB06589
O15439,DB06594
O15439,DB06623
O15439,DB06693
O15439,DB06697
O15439,DB06725
O15439,DB06730
O15439,DB06736
O15439,DB06751
O15439,DB06809
O15439,DB07477
O15439,DB07615
O15439,DB08059
O15439,DB08621
O15439,DB08895
O15439,DB08942
O15439,DB08950
O15439,DB09018
O15439,DB09020
O15439,DB09055
O15439,DB09059
O15439,DB09064
O15439,DB09099
O15439,DB09201
O15439,DB09210
O15439,DB09220
O15439,DB09224
O15439,DB09267
O15439,DB09274
O15439,DB09282
O15439,DB09295
O15439,DB09324
O15439,DB09477
O15439,DB09555
O15439,DB11117
O15439,DB11157
O15439,DB11366
O15439,DB11457
O15439,DB11463
O15439,DB11651
O15439,DB11696
O15439,DB11742
O15439,DB11774
O15439,DB11828
O15439,DB11989
O15439,DB11994
O15439,DB12110
O15439,DB12293
O15439,DB12319
O15439,DB12465
O15439,DB12478
O15439,DB12551
O15439,DB12617
O15439,DB12661
O15439,DB12829
O15439,DB13025
O15439,DB13026
O15439,DB13132
O15439,DB13358
O15439,DB13364
O15439,DB13393
O15439,DB13411
O15439,DB13514
O15439,DB13653
O15439,DB13655
O15439,DB13781
O15439,DB13868
O15439,DB13960
O15439,DB14057
O15439,DB14126
O15439,DB14596
O15439,DB15293
O15528,DB01026
O15530,DB01645
O15530,DB01782
O15530,DB01809
O15530,DB02052
O15530,DB02116
O15530,DB02424
O15530,DB02567
O15530,DB02833
O15530,DB03365
O15530,DB03693
O15530,DB03758
O15530,DB04216
O15530,DB04367
O15530,DB04604
O15530,DB04719
O15530,DB04849
O15530,DB04868
O15530,DB05524
O15530,DB05552
O15530,DB06314
O15530,DB06486
O15530,DB06616
O15530,DB06626
O15530,DB06803
O15530,DB06944
O15530,DB06999
O15530,DB07101
O15530,DB07126
O15530,DB07159
O15530,DB07300
O15530,DB07335
O15530,DB07715
O15530,DB07919
O15530,DB08052
O15530,DB08053
O15530,DB08054
O15530,DB08059
O15530,DB08094
O15530,DB08142
O15530,DB08294
O15530,DB08300
O15530,DB08399
O15530,DB08473
O15530,DB08780
O15530,DB08865
O15530,DB08877
O15530,DB08916
O15530,DB09079
O15530,DB11526
O15530,DB11663
O15530,DB11689
O15530,DB11778
O15530,DB11805
O15530,DB11828
O15530,DB11958
O15530,DB11986
O15530,DB12072
O15530,DB12302
O15530,DB12307
O15530,DB12500
O15530,DB12745
O15530,DB12966
O15530,DB13875
O15530,DB14943
O15530,DB15359
O43172,DB00398
O43172,DB01268
O43172,DB05465
O43172,DB06595
O43172,DB12874
O43174,DB00307
O43174,DB02741
O43174,DB13083
O43184,DB02255
O43193,DB12306
O43280,DB00419
O43280,DB03206
O43283,DB00317
O43283,DB00530
O43283,DB00619
O43283,DB01254
O43283,DB01259
O43283,DB02010
O43283,DB02567
O43283,DB03044
O43283,DB03496
O43283,DB04849
O43283,DB04868
O43283,DB04879
O43283,DB05294
O43283,DB05424
O43283,DB05552
O43283,DB05575
O43283,DB05928
O43283,DB05969
O43283,DB05984
O43283,DB06314
O43283,DB06486
O43283,DB06589
O43283,DB06616
O43283,DB06626
O43283,DB06999
O43283,DB07138
O43283,DB07159
O43283,DB08094
O43283,DB08142
O43283,DB08568
O43283,DB08865
O43283,DB08877
O43283,DB08895
O43283,DB08916
O43283,DB09079
O43283,DB11526
O43283,DB11663
O43283,DB11689
O43283,DB11828
O43283,DB11829
O43283,DB11958
O43283,DB12307
O43283,DB12429
O43283,DB12500
O43283,DB12745
O43283,DB13061
O43293,DB01645
O43293,DB01782
O43293,DB02052
O43293,DB02116
O43293,DB02424
O43293,DB02567
O43293,DB02833
O43293,DB03365
O43293,DB03758
O43293,DB04216
O43293,DB04367
O43293,DB04462
O43293,DB04604
O43293,DB04849
O43293,DB04868
O43293,DB05552
O43293,DB06314
O43293,DB06486
O43293,DB06616
O43293,DB06626
O43293,DB06999
O43293,DB07126
O43293,DB07159
O43293,DB07335
O43293,DB07352
O43293,DB07835
O43293,DB07876
O43293,DB07919
O43293,DB08052
O43293,DB08053
O43293,DB08054
O43293,DB08073
O43293,DB08094
O43293,DB08142
O43293,DB08294
O43293,DB08300
O43293,DB08399
O43293,DB08473
O43293,DB08568
O43293,DB08865
O43293,DB08877
O43293,DB08916
O43293,DB09079
O43293,DB11526
O43293,DB11663
O43293,DB11689
O43293,DB11828
O43293,DB11958
O43293,DB12307
O43293,DB12429
O43293,DB12500
O43293,DB12966
O43293,DB15408
O43318,DB00171
O43318,DB00317
O43318,DB00530
O43318,DB00619
O43318,DB01254
O43318,DB01259
O43318,DB02567
O43318,DB03044
O43318,DB03496
O43318,DB04849
O43318,DB04868
O43318,DB04879
O43318,DB05294
O43318,DB05424
O43318,DB05552
O43318,DB05575
O43318,DB05928
O43318,DB05969
O43318,DB05984
O43318,DB06314
O43318,DB06486
O43318,DB06589
O43318,DB06616
O43318,DB06626
O43318,DB06999
O43318,DB07138
O43318,DB07159
O43318,DB07731
O43318,DB08094
O43318,DB08142
O43318,DB08568
O43318,DB08865
O43318,DB08877
O43318,DB08895
O43318,DB08916
O43318,DB09079
O43318,DB11526
O43318,DB11663
O43318,DB11689
O43318,DB11828
O43318,DB11829
O43318,DB11958
O43318,DB12307
O43318,DB12429
O43318,DB12500
O43318,DB12745
O43353,DB00173
O43353,DB02352
O43353,DB02567
O43353,DB04849
O43353,DB04868
O43353,DB05552
O43353,DB06314
O43353,DB06486
O43353,DB06626
O43353,DB06999
O43353,DB07159
O43353,DB07266
O43353,DB07496
O43353,DB07731
O43353,DB07835
O43353,DB08094
O43353,DB08142
O43353,DB08568
O43353,DB08865
O43353,DB08877
O43353,DB08901
O43353,DB08916
O43353,DB09079
O43353,DB11526
O43353,DB11663
O43353,DB11689
O43353,DB11828
O43353,DB11911
O43353,DB11958
O43353,DB12302
O43353,DB12307
O43353,DB12429
O43353,DB12500
O43353,DB12745
O43451,DB00419
O43451,DB03955
O43451,DB04878
O43451,DB07715
O43451,DB13178
O43451,DB14872
O43463,DB00434
O43497,DB00997
O43497,DB01100
O43570,DB00117
O43570,DB00135
O43570,DB00188
O43570,DB00291
O43570,DB00316
O43570,DB00524
O43570,DB00619
O43570,DB00841
O43570,DB00853
O43570,DB00887
O43570,DB00914
O43570,DB00927
O43570,DB00936
O43570,DB00988
O43570,DB01094
O43570,DB01235
O43570,DB01325
O43570,DB01852
O43570,DB01924
O43570,DB02292
O43570,DB02459
O43570,DB02709
O43570,DB02839
O43570,DB03096
O43570,DB03260
O43570,DB03467
O43570,DB03566
O43570,DB03854
O43570,DB03946
O43570,DB04216
O43570,DB04580
O43570,DB04815
O43570,DB04858
O43570,DB04868
O43570,DB06218
O43570,DB06824
O43570,DB06891
O43570,DB06954
O43570,DB07118
O43570,DB07632
O43570,DB08083
O43570,DB08165
O43570,DB08168
O43570,DB08329
O43570,DB08839
O43570,DB09472
O43570,DB09526
O43570,DB11085
O43570,DB11390
O43570,DB11794
O43570,DB11844
O43570,DB12290
O43570,DB12741
O43570,DB13177
O43570,DB13182
O43570,DB13343
O43570,DB13628
O43570,DB14144
O43570,DB14212
O43570,DB15246
O43570,DB15334
O43570,DB15584
O43598,DB00131
O43603,DB12206
O43613,DB06155
O43613,DB14961
O43683,DB15110
O43704,DB00279
O43704,DB00451
O43704,DB00988
O43704,DB04417
O43704,DB11958
O43708,DB08809
O43781,DB00398
O43781,DB00619
O43781,DB00877
O43781,DB01809
O43781,DB01950
O43781,DB02656
O43781,DB03044
O43781,DB03693
O43781,DB04014
O43781,DB04751
O43781,DB07101
O43781,DB07335
O43781,DB07876
O43781,DB08039
O43781,DB08052
O43781,DB08053
O43781,DB08054
O43781,DB08059
O43781,DB08162
O43781,DB08300
O43781,DB08597
O43781,DB08756
O43781,DB11829
O43781,DB12072
O43781,DB12429
O43781,DB13875
O43781,DB15186
O43826,DB07810
O43924,DB01098
O60218,DB00323
O60218,DB00494
O60218,DB00586
O60218,DB00784
O60218,DB01094
O60218,DB01698
O60218,DB02224
O60218,DB02712
O60218,DB03467
O60218,DB04066
O60218,DB04242
O60218,DB07715
O60218,DB12116
O60218,DB12480
O60218,DB14054
O60218,DB14086
O60285,DB02567
O60285,DB04216
O60285,DB04849
O60285,DB04868
O60285,DB05524
O60285,DB05552
O60285,DB06195
O60285,DB06314
O60285,DB06486
O60285,DB06616
O60285,DB06626
O60285,DB06999
O60285,DB07159
O60285,DB07266
O60285,DB07731
O60285,DB08094
O60285,DB08142
O60285,DB08568
O60285,DB08846
O60285,DB08865
O60285,DB08877
O60285,DB08916
O60285,DB09073
O60285,DB09079
O60285,DB11526
O60285,DB11663
O60285,DB11689
O60285,DB11828
O60285,DB11958
O60285,DB12302
O60285,DB12307
O60285,DB12429
O60285,DB12500
O60285,DB12745
O60331,DB00317
O60331,DB00398
O60331,DB00530
O60331,DB00619
O60331,DB01254
O60331,DB01259
O60331,DB01268
O60331,DB02010
O60331,DB02567
O60331,DB03044
O60331,DB03496
O60331,DB04849
O60331,DB04868
O60331,DB04879
O60331,DB05294
O60331,DB05424
O60331,DB05465
O60331,DB05552
O60331,DB05575
O60331,DB05928
O60331,DB05969
O60331,DB05984
O60331,DB06314
O60331,DB06486
O60331,DB06589
O60331,DB06595
O60331,DB06616
O60331,DB06626
O60331,DB06999
O60331,DB07138
O60331,DB07159
O60331,DB08094
O60331,DB08142
O60331,DB08568
O60331,DB08865
O60331,DB08877
O60331,DB08895
O60331,DB08916
O60331,DB09079
O60331,DB11526
O60331,DB11663
O60331,DB11689
O60331,DB11828
O60331,DB11829
O60331,DB11958
O60331,DB12307
O60331,DB12429
O60331,DB12500
O60331,DB12745
O60331,DB12874
O60331,DB13061
O60333,DB08037
O60341,DB00197
O60341,DB00412
O60341,DB01132
O60341,DB02546
O60427,DB13024
O60502,DB08255
O60656,DB00186
O60656,DB00231
O60656,DB00233
O60656,DB00244
O60656,DB00250
O60656,DB00255
O60656,DB00321
O60656,DB00328
O60656,DB00434
O60656,DB00446
O60656,DB00451
O60656,DB00458
O60656,DB00495
O60656,DB00564
O60656,DB00571
O60656,DB00598
O60656,DB00655
O60656,DB00694
O60656,DB00749
O60656,DB00755
O60656,DB00759
O60656,DB00783
O60656,DB00792
O60656,DB00812
O60656,DB00842
O60656,DB00903
O60656,DB00920
O60656,DB00936
O60656,DB00945
O60656,DB00982
O60656,DB00997
O60656,DB01039
O60656,DB01045
O60656,DB01069
O60656,DB01114
O60656,DB01138
O60656,DB01176
O60656,DB01183
O60656,DB01204
O60656,DB01241
O60656,DB01288
O60656,DB01645
O60656,DB01688
O60656,DB02513
O60656,DB02659
O60656,DB03585
O60656,DB03793
O60656,DB04216
O60656,DB04339
O60656,DB04816
O60656,DB04824
O60656,DB06770
O60656,DB06817
O60656,DB07715
O60656,DB07795
O60656,DB08930
O60656,DB09086
O60656,DB09216
O60656,DB12029
O60656,DB12272
O60656,DB12450
O60656,DB13182
O60656,DB13212
O60656,DB13628
O60656,DB14144
O60656,DB14177
O60656,DB14186
O60656,DB14212
O60656,DB14682
O60658,DB00820
O60658,DB07711
O60674,DB02567
O60674,DB04849
O60674,DB04868
O60674,DB05552
O60674,DB06314
O60674,DB06486
O60674,DB06616
O60674,DB06626
O60674,DB06999
O60674,DB07161
O60674,DB07248
O60674,DB07335
O60674,DB07731
O60674,DB07835
O60674,DB08094
O60674,DB08142
O60674,DB08300
O60674,DB08568
O60674,DB08865
O60674,DB08916
O60674,DB09079
O60674,DB11526
O60674,DB11663
O60674,DB11689
O60674,DB11694
O60674,DB11740
O60674,DB11828
O60674,DB11958
O60674,DB11986
O60674,DB12064
O60674,DB12121
O60674,DB12302
O60674,DB12307
O60674,DB12369
O60674,DB12429
O60674,DB12686
O60674,DB12745
O60674,DB14943
O60674,DB14974
O60674,DB15068
O60674,DB15091
O60674,DB15186
O60674,DB15187
O60674,DB15499
O60706,DB06762
O60725,DB00641
O60725,DB01601
O60760,DB07613
O60760,DB07615
O60760,DB08695
O60882,DB00786
O60885,DB01041
O60885,DB01093
O60885,DB02656
O60885,DB04580
O60885,DB05015
O60885,DB06176
O60885,DB06603
O60885,DB11337
O60885,DB11841
O60885,DB12021
O60911,DB03642
O60911,DB05521
O60911,DB06367
O60911,DB06670
O60911,DB08873
O75116,DB00317
O75116,DB00530
O75116,DB01254
O75116,DB01259
O75116,DB01765
O75116,DB01809
O75116,DB02567
O75116,DB03496
O75116,DB03693
O75116,DB04707
O75116,DB04719
O75116,DB04849
O75116,DB04868
O75116,DB04879
O75116,DB05294
O75116,DB05424
O75116,DB05552
O75116,DB05575
O75116,DB05928
O75116,DB05969
O75116,DB05984
O75116,DB06195
O75116,DB06314
O75116,DB06486
O75116,DB06589
O75116,DB06616
O75116,DB06626
O75116,DB06999
O75116,DB07101
O75116,DB07126
O75116,DB07159
O75116,DB07335
O75116,DB07352
O75116,DB07398
O75116,DB07528
O75116,DB07715
O75116,DB07731
O75116,DB07854
O75116,DB07856
O75116,DB07919
O75116,DB08052
O75116,DB08053
O75116,DB08054
O75116,DB08059
O75116,DB08094
O75116,DB08142
O75116,DB08148
O75116,DB08300
O75116,DB08568
O75116,DB08780
O75116,DB08865
O75116,DB08877
