drug_id,entrez_id
DB00320,3357
DB00321,10280
DB00321,1128
DB00321,1129
DB00321,1131
DB00321,1132
DB00321,1133
DB00321,146
DB00321,147
DB00321,148
DB00321,150
DB00321,3269
DB00321,3274
DB00321,3350
DB00321,3351
DB00321,3352
DB00321,3356
DB00321,3358
DB00321,3362
DB00321,3363
DB00321,3736
DB00321,3757
DB00321,3785
DB00321,3786
DB00321,4914
DB00321,4915
DB00321,4985
DB00321,4986
DB00321,4988
DB00321,59340
DB00321,6530
DB00321,6532
DB00321,81033
DB00321,90134
DB00322,7298
DB00323,1312
DB00324,2908
DB00325,4881
DB00327,4985
DB00327,4986
DB00327,4988
DB00328,11251
DB00328,145482
DB00328,2739
DB00328,5320
DB00328,5465
DB00328,5468
DB00328,5742
DB00328,5743
DB00328,8644
DB00331,2110
DB00331,2819
DB00331,5564
DB00332,1128
DB00332,1129
DB00332,1131
DB00333,1136
DB00333,1137
DB00333,1141
DB00333,116443
DB00333,116444
DB00333,2902
DB00333,2903
DB00333,2904
DB00333,2905
DB00333,2906
DB00333,3359
DB00333,4985
DB00333,4988
DB00333,89832
DB00334,1128
DB00334,1129
DB00334,1131
DB00334,1132
DB00334,147
DB00334,148
DB00334,153
DB00334,154
DB00334,155
DB00334,1813
DB00334,1814
DB00334,1815
DB00334,2554
DB00334,2555
DB00334,2556
DB00334,2558
DB00334,2565
DB00334,2566
DB00334,2567
DB00334,3269
DB00334,3350
DB00334,3351
DB00334,3352
DB00334,3354
DB00334,3355
DB00334,3356
DB00334,3358
DB00334,3359
DB00334,3362
DB00335,153
DB00335,154
DB00337,2280
DB00337,2475
DB00338,196
DB00338,495
DB00340,1128
DB00340,1129
DB00340,1131
DB00340,1132
DB00340,1133
DB00341,3269
DB00342,1128
DB00342,1129
DB00342,1131
DB00342,1132
DB00342,1133
DB00342,3269
DB00342,3757
DB00343,775
DB00343,786
DB00344,6530
DB00344,6532
DB00346,146
DB00346,147
DB00346,148
DB00346,3757
DB00347,8913
DB00348,3242
DB00349,2557
DB00349,2559
DB00349,2560
DB00349,2561
DB00349,2562
DB00349,2563
DB00349,2564
DB00349,2568
DB00349,55879
DB00350,3758
DB00350,5742
DB00350,5972
DB00351,2908
DB00351,5241
DB00353,1812
DB00353,3357
DB00354,1128
DB00354,3269
DB00356,3778
DB00357,1583
DB00357,1588
DB00358,135
DB00360,4846
DB00360,5053
DB00360,7054
DB00360,7166
DB00361,203068
DB00363,1128
DB00363,1129
DB00363,1131
DB00363,1132
DB00363,1133
DB00363,147
DB00363,148
DB00363,150
DB00363,151
DB00363,152
DB00363,1812
DB00363,1813
DB00363,1814
DB00363,1815
DB00363,2950
DB00363,3269
DB00363,3350
DB00363,3351
DB00363,3352
DB00363,3354
DB00363,3356
DB00363,3358
DB00363,3359
DB00363,3362
DB00363,3363
DB00363,50632
DB00363,59340
DB00364,1950
DB00364,2243
DB00364,2244
DB00364,2247
DB00364,2266
DB00364,5222
DB00366,1128
DB00366,1129
DB00366,1131
DB00366,1132
DB00366,1133
DB00366,3269
DB00366,9970
DB00367,2099
DB00367,2908
DB00367,367
DB00367,5241
DB00367,6462
DB00367,6715
DB00368,146
DB00368,147
DB00368,148
DB00368,150
DB00368,151
DB00368,152
DB00368,153
DB00368,154
DB00368,155
DB00368,5053
DB00368,6570
DB00368,6571
DB00370,
DB00370,146
DB00370,147
DB00370,148
DB00370,150
DB00370,3269
DB00370,3356
DB00370,3358
DB00370,4986
DB00371,2560
DB00371,2561
DB00371,2562
DB00371,2563
DB00371,2564
DB00371,2565
DB00371,2566
DB00371,2567
DB00371,2568
DB00371,55879
DB00372,1813
DB00373,153
DB00373,154
DB00374,5467
DB00374,5739
DB00374,64805
DB00376,1128
DB00376,1129
DB00376,1131
DB00376,1132
DB00376,1133
DB00377,3359
DB00378,5241
DB00379,196
DB00379,6331
DB00380,7153
DB00380,7155
DB00381,
DB00381,55799
DB00381,6609
DB00381,759
DB00381,775
DB00381,782
DB00381,8911
DB00382,1066
DB00382,43
DB00382,590
DB00383,1128
DB00383,1129
DB00383,1131
DB00384,6337
DB00384,6338
DB00384,6339
DB00384,6340
DB00385,7153
DB00387,1128
DB00387,1129
DB00387,1131
DB00387,1132
DB00388,146
DB00388,147
DB00388,148
DB00389,7173
DB00390,476
DB00391,1813
DB00391,1814
DB00391,760
DB00391,761
DB00392,1128
DB00392,1129
DB00392,116443
DB00393,196
DB00393,4306
DB00393,775
DB00393,776
DB00393,778
DB00393,779
DB00393,782
DB00393,783
DB00393,784
DB00393,785
DB00394,2908
DB00395,2554
DB00395,2556
DB00395,2558
DB00395,2561
DB00395,2566
DB00396,1586
DB00396,2099
DB00396,2100
DB00396,2908
DB00396,367
DB00396,4306
DB00396,4986
DB00396,5004
DB00396,5241
DB00396,6462
DB00397,150
DB00397,151
DB00397,152
DB00397,153
DB00397,154
DB00397,1812
DB00398,2260
DB00398,2321
DB00398,2322
DB00398,2324
DB00398,3791
DB00398,3815
DB00398,5159
DB00398,5894
DB00398,5979
DB00398,673
DB00399,2224
DB00399,9453
DB00400,3859
DB00401,775
DB00401,776
DB00401,779
DB00401,781
DB00401,783
DB00402,2557
DB00402,2559
DB00402,2560
DB00402,2561
DB00402,2562
DB00402,2563
DB00402,2564
DB00402,2565
DB00402,2566
DB00402,2567
DB00402,2568
DB00402,55879
DB00403,886
DB00404,2557
DB00404,2559
DB00404,2560
DB00404,2561
DB00404,2562
DB00404,2563
DB00404,2564
DB00404,2568
DB00404,55879
DB00405,3269
DB00407,3053
DB00407,462
DB00408,1128
DB00408,1129
DB00408,1131
DB00408,1132
DB00408,1133
DB00408,147
DB00408,148
DB00408,150
DB00408,151
DB00408,152
DB00408,153
DB00408,1813
DB00408,1814
DB00408,1815
DB00408,3269
DB00408,3274
DB00408,3350
DB00408,3351
DB00408,3352
DB00408,3354
DB00408,3356
DB00408,3358
DB00408,3359
DB00408,3361
DB00408,3362
DB00408,3363
DB00408,59340
DB00408,6530
DB00408,6531
DB00408,6532
DB00409,10280
DB00409,1813
DB00409,1814
DB00409,1815
DB00409,3356
DB00411,1128
DB00411,1129
DB00411,1131
DB00411,1132
DB00411,1135
DB00411,43
DB00412,2182
DB00412,5465
DB00412,5467
DB00412,5468
DB00412,6256
DB00412,6257
DB00412,6258
DB00413,150
DB00413,1813
DB00413,1814
DB00413,1815
DB00413,3350
DB00414,3758
DB00415,6564
DB00415,6565
DB00415,7010
DB00416,1135
DB00417,6564
DB00418,1137
DB00418,116443
DB00418,116444
DB00418,2554
DB00418,2555
DB00418,2556
DB00418,2557
DB00418,2558
DB00418,2559
DB00418,2891
DB00418,2898
DB00418,2902
DB00418,2903
DB00418,2904
DB00418,2905
DB00418,2906
DB00418,89832
DB00419,7357
DB00420,1128
DB00420,148
DB00420,1813
DB00420,3269
DB00420,3356
DB00420,3358
DB00421,10368
DB00421,10369
DB00421,1585
DB00421,1586
DB00421,27091
DB00421,27092
DB00421,2908
DB00421,367
DB00421,4306
DB00421,5241
DB00421,55799
DB00421,59283
DB00421,59284
DB00421,59285
DB00421,6462
DB00421,6715
DB00421,6716
DB00421,773
DB00421,774
DB00421,775
DB00421,776
DB00421,777
DB00421,778
DB00421,779
DB00421,781
DB00421,782
DB00421,783
DB00421,784
DB00421,785
DB00421,786
DB00421,79644
DB00421,8856
DB00421,8911
DB00421,8912
DB00421,8913
DB00421,9254
DB00421,93589
DB00422,3350
DB00422,6530
DB00422,6531
DB00423,759
DB00424,1128
DB00424,1129
DB00424,1131
DB00424,1132
DB00425,2554
DB00425,2555
DB00425,2556
DB00425,2566
DB00427,3269
DB00428,10724
DB00428,6514
DB00429,5731
DB00431,2099
DB00431,2560
DB00431,2562
DB00431,2569
DB00431,2741
DB00431,2742
DB00431,2743
DB00431,5241
DB00431,8001
DB00431,8856
DB00432,7298
DB00433,146
DB00433,147
DB00433,148
DB00433,150
DB00433,151
DB00433,152
DB00433,1813
DB00433,3269
DB00434,1128
DB00434,1129
DB00434,1131
DB00434,3269
DB00434,3356
DB00434,3358
DB00434,3363
DB00435,2977
DB00435,3620
DB00435,4489
DB00436,3778
DB00436,6559
DB00436,759
DB00436,760
DB00436,762
DB00437,7498
DB00439,3156
DB00441,51727
DB00441,6240
DB00441,7298
DB00443,2908
DB00444,7153
DB00445,7153
DB00446,1604
DB00448,4137
DB00448,495
DB00449,148
DB00449,150
DB00449,154
DB00449,43
DB00449,590
DB00450,148
DB00450,1813
DB00451,3685
DB00451,3690
DB00451,7067
DB00451,7068
DB00452,7852
DB00454,1066
DB00454,1128
DB00454,1129
DB00454,1131
DB00454,1132
DB00454,1133
DB00454,2902
DB00454,2903
DB00454,2904
DB00454,2905
DB00454,2906
DB00454,4986
DB00454,4988
DB00454,6530
DB00454,6531
DB00454,6532
DB00455,3269
DB00455,3757
DB00457,150
DB00457,151
DB00457,3757
DB00458,1128
DB00458,1129
DB00458,1131
DB00458,1132
DB00458,1133
DB00458,146
DB00458,147
DB00458,148
DB00458,1812
DB00458,1813
DB00458,1816
DB00458,3269
DB00458,3350
DB00458,3356
DB00458,3358
DB00458,3362
DB00458,3363
DB00458,3751
DB00458,3752
DB00458,3756
DB00458,3757
DB00458,5005
DB00458,6530
DB00458,6531
DB00458,6532
DB00459,5914
DB00459,5915
DB00459,5916
DB00459,5947
DB00459,6256
DB00459,6257
DB00459,6258
DB00461,5742
DB00461,5743
DB00462,1128
DB00462,1129
DB00462,1131
DB00463,1137
DB00463,2560
DB00463,2561
DB00463,2562
DB00463,2563
DB00463,2564
DB00463,2565
DB00463,2566
DB00463,2567
DB00463,2568
DB00463,2891
DB00463,2898
DB00463,55879
DB00463,89832
DB00464,5624
DB00464,5627
DB00465,5742
DB00465,5743
DB00466,2554
DB00466,2569
DB00466,2741
DB00466,2742
DB00466,8001
DB00467,7153
DB00468,2815
DB00468,3783
DB00469,5742
DB00469,5743
DB00470,1268
DB00470,1269
DB00471,10800
DB00471,240
DB00472,1135
DB00472,1136
DB00472,1143
DB00472,1163
DB00472,3358
DB00472,3757
DB00472,6532
DB00473,6331
DB00473,6336
DB00474,2554
DB00475,2557
DB00475,2559
DB00475,2560
DB00475,2561
DB00475,2562
DB00475,2563
DB00475,2564
DB00475,2568
DB00475,55879
DB00476,6530
DB00476,6531
DB00476,6532
DB00477,1128
DB00477,1131
DB00477,146
DB00477,150
DB00477,151
DB00477,152
DB00477,1813
DB00477,1814
DB00477,1815
DB00477,3269
DB00477,3350
DB00477,3357
DB00477,3362
DB00477,3363
DB00477,3757
DB00477,5004
DB00477,5005
DB00477,59340
DB00477,6609
DB00477,801
DB00480,1003
DB00480,51185
DB00480,5743
DB00480,8600
DB00481,2099
DB00481,2100
DB00481,5272
DB00481,7031
DB00482,1009
DB00482,5170
DB00482,5743
DB00482,760
DB00482,761
DB00483,1128
DB00483,1129
DB00483,1133
DB00483,1135
DB00483,43
DB00484,150
DB00484,151
DB00484,152
DB00486,1268
DB00486,1269
DB00487,7153
DB00489,153
DB00489,154
DB00489,3757
DB00490,146
DB00490,147
DB00490,148
DB00490,1813
DB00490,1814
DB00490,1815
DB00490,3350
DB00491,23193
DB00491,2548
DB00491,2595
DB00491,8972
DB00492,1636
DB00493,10864
DB00493,213
DB00493,55867
DB00493,6564
DB00493,6565
DB00493,9356
DB00493,9376
DB00494,1312
DB00495,7015
DB00496,1128
DB00496,1129
DB00496,1131
DB00496,1132
DB00496,1133
DB00497,4985
DB00497,4986
DB00497,4988
DB00498,79001
DB00499,196
DB00499,367
DB00499,8856
DB00500,5742
DB00500,5743
DB00501,3274
DB00502,10280
DB00502,1131
DB00502,148
DB00502,150
DB00502,151
DB00502,152
DB00502,1812
DB00502,1813
DB00502,1814
DB00502,2847
DB00502,2904
DB00502,3269
DB00502,3350
DB00502,3356
DB00502,3358
DB00502,3362
DB00502,3363
DB00502,6571
DB00503,8856
DB00504,4988
DB00505,1128
DB00505,1129
DB00505,1131
DB00508,1128
DB00508,1129
DB00508,1812
DB00508,1813
DB00508,3357
DB00509,7067
DB00509,7068
DB00509,7173
DB00511,476
DB00513,
DB00513,5327
DB00513,5340
DB00514,10857
DB00514,1135
DB00514,1136
DB00514,1137
DB00514,1141
DB00514,1143
DB00514,116443
DB00514,1535
DB00514,1536
DB00514,4688
DB00514,4689
DB00514,4985
DB00514,4986
DB00514,4988
DB00514,5879
DB00514,5880
DB00514,6530
DB00514,6532
DB00514,653361
DB00514,89832
DB00515,2
DB00515,4350
DB00515,475
DB00515,7018
DB00517,1128
DB00517,1129
DB00517,1131
DB00518,10383
DB00518,7846
DB00519,1636
DB00521,153
DB00521,154
DB00522,3249
DB00523,340665
DB00523,3486
DB00523,5673
DB00523,5914
DB00523,5915
DB00523,5916
DB00523,6256
DB00523,6257
DB00523,6258
DB00524,6559
DB00527,6331
DB00527,6336
DB00527,801
DB00528,786
DB00530,1956
DB00530,8856
DB00531,8856
DB00532,6331
DB00532,8856
DB00533,2006
DB00533,5743
DB00534,6557
DB00534,7915
DB00535,4353
DB00536,1742
DB00536,217
DB00536,2593
DB00536,6035
DB00537,3757
DB00537,7153
DB00539,2099
DB00539,6462
DB00540,10280
DB00540,10857
DB00540,1128
DB00540,1129
DB00540,1131
DB00540,1132
DB00540,1133
DB00540,146
DB00540,147
DB00540,148
DB00540,150
DB00540,151
DB00540,152
DB00540,153
DB00540,154
DB00540,155
DB00540,1813
DB00540,3269
DB00540,3350
DB00540,3356
DB00540,3358
DB00540,6530
DB00540,6532
DB00541,203068
DB00541,7277
DB00542,1636
DB00543,1129
DB00543,1131
DB00543,1132
DB00543,1133
DB00543,146
DB00543,147
DB00543,151
DB00543,152
DB00543,1812
DB00543,1813
DB00543,1814
DB00543,1815
DB00543,2555
DB00543,2556
DB00543,2557
DB00543,2558
DB00543,2559
DB00543,2560
DB00543,2561
DB00543,2562
DB00543,2563
DB00543,2564
DB00543,2565
DB00543,2566
DB00543,2567
DB00543,2568
DB00543,3269
DB00543,3350
DB00543,3351
DB00543,3356
DB00543,3357
DB00543,3358
DB00543,3359
DB00543,3362
DB00543,3363
DB00543,55879
DB00543,59340
DB00543,6530
DB00543,6531
DB00543,6532
DB00544,7298
DB00545,213
DB00545,43
DB00545,590
DB00546,2557
DB00546,2559
DB00546,2560
DB00546,2561
DB00546,2562
DB00546,2563
DB00546,2564
DB00546,2568
DB00546,55879
DB00547,2908
DB00548,6716
DB00548,6718
DB00548,7299
DB00549,10800
DB00550,7173
DB00551,4321
DB00552,100
DB00554,5742
DB00554,5743
DB00555,11280
DB00555,1134
DB00555,134
DB00555,135
DB00555,148
DB00555,150
DB00555,153
DB00555,1812
DB00555,1813
DB00555,1816
DB00555,2557
DB00555,2559
DB00555,2560
DB00555,2561
DB00555,2562
DB00555,2563
DB00555,2564
DB00555,2568
DB00555,2890
DB00555,3269
DB00555,3356
DB00555,3359
DB00555,4986
DB00555,55879
DB00555,6323
DB00555,6326
DB00555,6328
DB00555,6329
DB00555,6331
DB00555,6332
DB00555,6334
DB00555,6335
DB00555,6336
DB00555,777
DB00557,3269
DB00557,3757
DB00558,4759
DB00559,1909
DB00559,1910
DB00561,3777
DB00561,51305
DB00562,11238
DB00562,23632
DB00562,377677
DB00562,6559
DB00562,761
DB00562,763
DB00562,765
DB00562,766
DB00562,771
DB00563,1719
DB00563,471
DB00563,7298
DB00564,11280
DB00564,1137
DB00564,6323
DB00564,6326
DB00564,6328
DB00564,6329
DB00564,6331
DB00564,6332
DB00564,6334
DB00564,6335
DB00564,6336
DB00564,8856
DB00565,1135
DB00568,1128
DB00568,1129
DB00568,1131
DB00568,1132
DB00568,1133
DB00568,1812
DB00568,1813
DB00568,1816
DB00568,3269
DB00568,775
DB00568,776
DB00568,778
DB00568,779
DB00568,8911
DB00568,8912
DB00568,8913
DB00569,2159
DB00569,462
DB00570,203068
DB00570,3725
DB00570,51174
DB00570,51175
DB00570,7283
DB00570,7846
DB00571,153
DB00571,154
DB00571,155
DB00571,3350
DB00571,3351
DB00572,1128
DB00572,1129
DB00572,1131
DB00572,1132
DB00572,1133
DB00572,1137
DB00572,1141
DB00572,2741
DB00573,5465
DB00573,5468
DB00573,5742
DB00573,5743
DB00574,3356
DB00574,3357
DB00574,3358
DB00574,6532
DB00575,146
DB00575,147
DB00575,148
DB00575,150
DB00575,151
DB00575,152
DB00579,6530
DB00579,6531
DB00579,6532
DB00579,6571
DB00580,5743
DB00580,760
DB00580,761
DB00583,1066
DB00583,123096
DB00583,1374
DB00583,1376
DB00583,1384
DB00583,4353
DB00583,54677
DB00583,6583
DB00583,6584
DB00583,7498
DB00583,788
DB00584,1636
DB00585,3274
DB00586,5742
DB00586,5743
DB00587,10800
DB00588,2908
DB00588,4306
DB00588,5241
DB00588,5321
DB00589,150
DB00589,151
DB00589,152
DB00589,1812
DB00589,1813
DB00589,1814
DB00589,1815
DB00589,1816
DB00589,3350
DB00589,3351
DB00589,3352
DB00589,3356
DB00589,3357
DB00589,3358
DB00589,3363
DB00590,146
DB00590,147
DB00590,148
DB00590,3757
DB00590,81033
DB00590,90134
DB00591,2908
DB00591,301
DB00591,302
DB00591,306
DB00591,307
DB00591,308
DB00592,2562
DB00593,8913
DB00594,26
DB00594,40
DB00594,41
DB00594,5328
DB00594,6337
DB00594,6338
DB00594,6339
DB00594,6340
DB00594,6548
DB00596,2908
DB00598,146
DB00598,147
DB00598,148
DB00598,153
DB00598,154
DB00599,1131
DB00599,1137
DB00599,2166
DB00599,2554
DB00599,2555
DB00599,2556
DB00599,2557
DB00599,2558
DB00599,2559
DB00599,2891
DB00599,2898
DB00599,89832
DB00600,7299
DB00602,2562
DB00602,8001
DB00603,2099
DB00603,2554
DB00603,2555
DB00603,2556
DB00603,2557
DB00603,2558
DB00603,2559
DB00603,2560
DB00603,2561
DB00603,2562
DB00603,2563
DB00603,2564
DB00603,2565
DB00603,2566
DB00603,2567
DB00603,2568
DB00603,5241
DB00603,5243
DB00603,55879
DB00604,3356
DB00604,3359
DB00604,3360
DB00604,3757
DB00605,11251
DB00605,231
DB00605,5467
DB00605,5595
DB00605,57016
DB00605,5742
DB00605,5743
DB00606,11238
DB00606,23632
DB00606,377677
DB00606,486
DB00606,6424
DB00606,761
DB00606,762
DB00606,763
DB00606,765
DB00606,766
DB00606,768
DB00608,2939
DB00608,2944
DB00608,3146
DB00608,54106
DB00608,59272
DB00608,7124
DB00610,148
DB00611,4985
DB00611,4986
DB00611,4988
DB00612,153
DB00612,154
DB00613,3176
DB00615,3320
DB00615,7184
DB00616,1636
DB00616,4311
DB00617,8911
DB00618,554
DB00619,
DB00619,1436
DB00619,25
DB00619,3815
DB00619,4914
DB00619,5156
DB00619,5159
DB00619,613
DB00619,780
DB00620,2908
DB00621,367
DB00622,1128
DB00622,1129
DB00622,1131
DB00622,1132
DB00622,1133
DB00622,146
DB00622,147
DB00622,148
DB00622,5136
DB00622,5153
DB00622,775
DB00622,776
DB00622,781
DB00622,783
DB00622,801
DB00623,1812
DB00623,1813
DB00623,3356
DB00623,3358
DB00623,367
DB00623,801
DB00624,2099
DB00624,367
DB00624,4306
DB00626,2
DB00626,3416
DB00627,23475
DB00627,338442
DB00627,4837
DB00627,8843
DB00628,2557
DB00628,2559
DB00628,2560
DB00628,2561
DB00628,2562
DB00628,2563
DB00628,2564
DB00628,2568
DB00628,55879
DB00629,150
DB00629,151
DB00630,2224
DB00630,523
DB00630,5775
DB00630,5791
DB00630,5802
DB00631,5422
DB00631,6240
DB00633,150
DB00635,2908
DB00636,5465
DB00637,3269
DB00637,3756
DB00637,3757
DB00637,4137
DB00640,134
DB00640,135
DB00640,136
DB00640,140
DB00641,3066
DB00641,3156
DB00641,3683
DB00642,1719
DB00642,2618
DB00642,471
DB00642,7298
DB00643,10383
DB00643,7846
DB00644,
DB00644,2798
DB00645,6336
DB00647,1066
DB00647,4985
DB00647,4986
DB00647,4988
DB00648,1584
DB00648,2099
DB00648,2230
DB00648,367
DB00648,5241
DB00651,134
DB00651,135
DB00651,5141
DB00651,5142
DB00651,5143
DB00651,5144
DB00652,10280
DB00652,4986
DB00652,4988
DB00653,773
DB00653,775
DB00653,776
DB00653,778
DB00653,779
DB00653,782
DB00653,783
DB00653,784
DB00653,785
DB00654,5737
DB00655,1588
DB00655,2099
DB00655,2100
DB00655,367
DB00655,6462
DB00656,148
DB00656,150
DB00656,3269
DB00656,3350
DB00656,3356
DB00656,3358
DB00656,6532
DB00657,1135
DB00657,1137
DB00657,1141
DB00657,89832
DB00659,116443
DB00659,116444
DB00659,2554
DB00659,2555
DB00659,2556
DB00659,2557
DB00659,2558
DB00659,2559
DB00659,2560
DB00659,2561
DB00659,2562
DB00659,2563
DB00659,2564
DB00659,2565
DB00659,2566
DB00659,2567
DB00659,2568
DB00659,2902
DB00659,2903
DB00659,2904
DB00659,2905
DB00659,2906
DB00659,2915
DB00659,55879
DB00661,146
DB00661,147
DB00661,148
DB00661,3757
DB00661,3767
DB00661,6532
DB00661,773
DB00661,774
DB00661,775
DB00661,8912
DB00661,8913
DB00663,2908
DB00665,367
DB00666,
DB00666,2798
DB00668,146
DB00668,147
DB00668,148
DB00668,150
DB00668,151
DB00668,153
DB00668,154
DB00668,7124
DB00669,3350
DB00669,3351
DB00669,3352
DB00669,3355
DB00670,1128
DB00672,6833
DB00673,6869
DB00674,
DB00674,43
DB00674,590
DB00674,89832
DB00675,10682
DB00675,2099
DB00675,2100
DB00675,2104
DB00675,367
DB00675,3757
DB00675,5578
DB00675,5579
DB00675,5580
DB00675,5581
DB00675,5582
DB00675,5584
DB00675,5588
DB00675,5590
DB00675,5599
DB00675,6462
DB00675,8856
DB00677,43
DB00677,590
DB00677,7018
DB00678,185
DB00679,147
DB00679,148
DB00679,1812
DB00679,1813
DB00679,3356
DB00679,3757
DB00680,6331
DB00682,79001
DB00682,8856
DB00683,2557
DB00683,2559
DB00683,2560
DB00683,2561
DB00683,2562
DB00683,2563
DB00683,2564
DB00683,2568
DB00683,55879
DB00685,7153
DB00686,2246
DB00686,2247
DB00686,2249
DB00687,2908
DB00687,4306
DB00688,3614
DB00688,3615
DB00688,5805
DB00690,2557
DB00690,2559
DB00690,2560
DB00690,2561
DB00690,2562
DB00690,2563
DB00690,2564
DB00690,2568
DB00690,55879
DB00691,1636
DB00692,146
DB00692,147
DB00692,148
DB00692,150
DB00693,
DB00694,7153
DB00694,7155
DB00695,2859
DB00695,6557
DB00695,760
DB00696,146
DB00696,147
DB00696,148
DB00696,150
DB00696,152
DB00696,1812
DB00696,1813
DB00696,1816
DB00696,3350
DB00696,3351
DB00696,3352
DB00696,3355
DB00696,3356
DB00696,3357
DB00696,3358
DB00697,11188
DB00697,146
DB00697,147
DB00697,148
DB00697,150
DB00697,151
DB00697,152
DB00699,148
DB00700,4306
DB00703,759
DB00703,760
DB00703,761
DB00703,762
DB00703,766
DB00704,10280
DB00704,4985
DB00704,4986
DB00704,4988
DB00706,146
DB00706,147
DB00706,148
DB00707,2209
DB00707,3949
DB00708,4985
DB00708,4986
DB00708,4988
DB00710,2224
DB00710,9453
DB00711,240
DB00711,5742
DB00712,5742
DB00712,5743
DB00713,6564
DB00713,6565
DB00714,150
DB00714,151
DB00714,152
DB00714,1812
DB00714,1813
DB00714,1814
DB00714,1815
DB00714,1816
DB00714,3350
DB00714,3351
DB00714,3352
DB00714,3356
DB00714,3357
DB00714,3358
DB00715,1128
DB00715,1129
DB00715,1131
DB00715,1132
DB00715,1133
DB00715,146
DB00715,147
DB00715,148
DB00715,150
DB00715,151
DB00715,152
DB00715,153
DB00715,154
DB00715,155
DB00715,170572
DB00715,1812
DB00715,1813
DB00715,1816
DB00715,200909
DB00715,285242
DB00715,3269
DB00715,3350
DB00715,3351
DB00715,3352
DB00715,3354
DB00715,3355
DB00715,3358
DB00715,3359
DB00715,3360
DB00715,3362
DB00715,3363
DB00715,6530
DB00715,6532
DB00715,9177
DB00716,10800
DB00716,2357
DB00716,3320
DB00716,57105
DB00716,5729
DB00717,2908
DB00717,367
DB00717,5241
DB00719,3269
DB00720,291
DB00720,292
DB00720,293
DB00721,10242
DB00721,1135
DB00721,116443
DB00721,1786
DB00721,1788
DB00721,27094
DB00721,27345
DB00721,3359
DB00721,374569
DB00721,3778
DB00721,3779
DB00721,3780
DB00721,3781
DB00721,3782
DB00721,3783
DB00721,4128
DB00721,4129
DB00721,5321
DB00721,6336
DB00721,6531
DB00722,1636
DB00722,5972
DB00723,146
DB00723,147
DB00723,148
DB00724,51284
DB00724,51311
DB00725,1128
DB00725,1129
DB00725,1131
DB00725,1132
DB00725,1133
DB00726,1128
DB00726,1129
DB00726,1131
DB00726,1132
DB00726,1133
DB00726,147
DB00726,148
DB00726,150
DB00726,151
DB00726,153
DB00726,154
DB00726,155
DB00726,1812
DB00726,1813
DB00726,1816
DB00726,3269
DB00726,3350
DB00726,3352
DB00726,3356
DB00726,3358
DB00726,3359
DB00726,6530
DB00726,6531
DB00726,6532
DB00727,4881
DB00728,1129
DB00728,1135
DB00728,3359
DB00731,5468
DB00731,6833
DB00732,1135
DB00733,43
DB00733,590
DB00734,147
DB00734,148
DB00734,151
DB00734,152
DB00734,1812
DB00734,1813
DB00734,3269
DB00734,3350
DB00734,3352
DB00734,3356
DB00734,3358
DB00734,3363
DB00735,6713
DB00736,23576
DB00736,495
DB00737,3269
DB00737,9970
DB00738,1787
DB00740,23657
DB00740,6331
DB00741,2908
DB00741,301
DB00744,240
DB00745,147
DB00745,6531
DB00746,351
DB00747,1128
DB00747,1129
DB00747,1131
DB00747,1132
DB00747,1133
DB00747,1137
DB00747,1141
DB00747,6476
DB00748,3269
DB00749,5742
DB00749,5743
DB00749,6256
DB00750,6331
DB00751,148
DB00751,150
DB00751,3269
DB00751,3274
DB00751,3356
DB00751,3363
DB00752,4128
DB00752,4129
DB00753,1137
DB00753,1141
DB00753,2555
DB00753,2556
DB00753,2557
DB00753,2558
DB00753,2559
DB00753,2560
DB00753,2561
DB00753,2562
DB00753,2563
DB00753,2564
DB00753,2565
DB00753,2566
DB00753,2567
DB00753,2568
DB00753,27032
DB00753,2741
DB00753,2890
DB00753,3736
DB00753,513
DB00753,55879
DB00753,801
DB00754,6331
DB00754,8856
DB00755,1592
